unix_timestamp_ms,lastUpdateId,bid_price_0,bid_qty_0,bid_price_1,bid_qty_1,bid_price_2,bid_qty_2,bid_price_3,bid_qty_3,bid_price_4,bid_qty_4,bid_price_5,bid_qty_5,bid_price_6,bid_qty_6,bid_price_7,bid_qty_7,bid_price_8,bid_qty_8,bid_price_9,bid_qty_9,ask_price_0,ask_qty_0,ask_price_1,ask_qty_1,ask_price_2,ask_qty_2,ask_price_3,ask_qty_3,ask_price_4,ask_qty_4,ask_price_5,ask_qty_5,ask_price_6,ask_qty_6,ask_price_7,ask_qty_7,ask_price_8,ask_qty_8,ask_price_9,ask_qty_9
1764326130961,261591458939,1.113300,4396.550000,1.113200,9761.490000,1.113100,2707.040000,1.113000,3108.330000,1.112900,6260.580000,1.112800,42433.630000,1.112700,8396.050000,1.112600,10139.600000,1.112500,39884.830000,1.112400,32063.280000,1.113400,15068.720000,1.113500,22460.280000,1.113600,27036.740000,1.113700,9643.880000,1.113800,1109.360000,1.113900,15670.360000,1.114000,47525.470000,1.114100,16561.260000,1.114200,22950.460000,1.114300,29184.760000
1764326131234,261591465628,1.113300,10748.620000,1.113200,9761.490000,1.113100,2707.040000,1.113000,3108.330000,1.112900,6260.580000,1.112800,42433.630000,1.112700,8396.050000,1.112600,10139.600000,1.112500,39884.830000,1.112400,32063.280000,1.113400,21696.140000,1.113500,13959.960000,1.113600,26385.740000,1.113700,9643.880000,1.113800,949.660000,1.113900,15670.360000,1.114000,47525.470000,1.114100,16561.260000,1.114200,22950.460000,1.114300,29184.760000
1764326131486,261591472995,1.113300,10458.330000,1.113200,9761.490000,1.113100,2707.040000,1.113000,3108.330000,1.112900,6260.580000,1.112800,42433.630000,1.112700,8396.050000,1.112600,10139.600000,1.112500,39884.830000,1.112400,32063.280000,1.113400,21696.140000,1.113500,13959.960000,1.113600,26385.740000,1.113700,9643.880000,1.113800,1078.540000,1.113900,15670.360000,1.114000,47525.470000,1.114100,16561.260000,1.114200,22950.460000,1.114300,28160.090000
1764326131736,261591479441,1.113300,10129.970000,1.113200,9761.490000,1.113100,2707.040000,1.113000,3108.330000,1.112900,6260.580000,1.112800,42433.630000,1.112700,8396.050000,1.112600,10139.600000,1.112500,39884.830000,1.112400,32063.280000,1.113400,21696.140000,1.113500,13959.960000,1.113600,26385.740000,1.113700,9643.880000,1.113800,1078.410000,1.113900,15670.360000,1.114000,47525.470000,1.114100,16561.260000,1.114200,22950.460000,1.114300,28160.090000
1764326131995,261591486212,1.113300,10363.120000,1.113200,638.940000,1.113100,12404.980000,1.113000,3090.400000,1.112900,6260.580000,1.112800,22857.440000,1.112700,18769.810000,1.112600,10139.600000,1.112500,48264.490000,1.112400,21563.280000,1.113400,23061.710000,1.113500,12594.390000,1.113600,26385.740000,1.113700,9643.880000,1.113800,976.760000,1.113900,15670.360000,1.114000,47525.470000,1.114100,16561.260000,1.114200,29803.220000,1.114300,54963.730000
1764326132282,261591493789,1.113300,9776.320000,1.113200,638.940000,1.113100,12404.980000,1.113000,3090.400000,1.112900,6260.580000,1.112800,41288.540000,1.112700,18769.810000,1.112600,10139.600000,1.112500,29833.390000,1.112400,21563.280000,1.113400,23061.710000,1.113500,12594.390000,1.113600,26385.740000,1.113700,9643.880000,1.113800,1016.360000,1.113900,15670.360000,1.114000,47525.470000,1.114100,16561.260000,1.114200,29803.220000,1.114300,54963.730000
1764326132532,261591500051,1.113300,4313.190000,1.113200,638.940000,1.113100,11404.980000,1.113000,2323.400000,1.112900,5074.970000,1.112800,5471.380000,1.112700,1864.980000,1.112600,7526.750000,1.112500,51414.950000,1.112400,26672.290000,1.113400,34974.690000,1.113500,12594.390000,1.113600,24048.990000,1.113700,1138.190000,1.113800,10635.700000,1.113900,25719.610000,1.114000,58071.710000,1.114100,17353.890000,1.114200,20328.100000,1.114300,43438.950000
1764326132811,261591513285,1.113200,89.100000,1.113100,10609.510000,1.113000,644.960000,1.112900,414.260000,1.112800,6230.010000,1.112700,1040.770000,1.112600,1161.590000,1.112500,3624.090000,1.112400,5125.040000,1.112300,37859.030000,1.113300,69287.910000,1.113400,3629.720000,1.113500,20957.990000,1.113600,40057.680000,1.113700,33586.910000,1.113800,15895.890000,1.113900,16539.630000,1.114000,27249.770000,1.114100,3800.990000,1.114200,15973.220000
1764326133061,261591526276,1.113000,644.960000,1.112900,898.330000,1.112800,7200.370000,1.112700,40.770000,1.112600,794.590000,1.112500,4863.880000,1.112400,6948.350000,1.112300,33450.030000,1.112200,36648.670000,1.112100,22774.150000,1.113100,24326.830000,1.113200,26727.640000,1.113300,37449.740000,1.113400,18683.890000,1.113500,46611.200000,1.113600,45891.290000,1.113700,17210.720000,1.113800,12140.480000,1.113900,7922.650000,1.114000,27856.690000
1764326133311,261591536566,1.113000,10047.670000,1.112900,9160.220000,1.112800,6506.450000,1.112700,5949.180000,1.112600,6057.840000,1.112500,42315.400000,1.112400,24571.390000,1.112300,37759.040000,1.112200,3007.570000,1.112100,21555.880000,1.113100,10037.930000,1.113200,12958.140000,1.113300,9791.320000,1.113400,10200.630000,1.113500,37264.160000,1.113600,26848.100000,1.113700,9745.770000,1.113800,13376.680000,1.113900,17189.180000,1.114000,52801.480000
